Type,Debt,Introduce Date,Introduce Author,Introduce Comment,Remove Date,Remove Author,Remove Comment,Introduce ID,Remove ID
DEFECT,// IMPORTANT: Receive the block argument before the opt and splat args // This is so that the *arg can be encoded as 'rest of the array'.  This // won't work if the block argument hasn't been received yet!,2009-07-16,Subramanya Sastry,"- Fixed bug with not handling splats in arguments (method, block, multiple-assignment)",2010-09-13,Thomas E. Enebo,Damn...I keep removing this on a merge?,effd0cff497c14a60db9be65727be89acbe57662,8dff5b2a57d0880cd1d7d23b96aa1ff3dc47467c
REQUIREMENT,// TODO: This should be something else like a tCHAR,2009-02-05,Charles Oliver Nutter,Add TODO comments I forgot to save in lexer.,2013-02-27,Thomas E. Enebo,Make 'p ?\u{1234}' not crash,8934d858b4d86b5fda74c44d015b29913b437823,6184baab059fdac664db9241e1fea8b50d9af567
REQUIREMENT,"// FIXME: This needs to happen for lambdas //            args.checkArgCount(runtime, parameters.length);",2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2012-01-24,Thomas E. Enebo,19: Make lambdas check arity (interp-only),bf8db0bc4acaeed7900b867e821e959f254be0be,d91e9fa39c8802bf2584ff04426942db09ad17be
DESIGN,// TODO: This is probably BAD...,2007-01-27,Thomas Enebo,JRUBY-484: Reverse Iter Call relationship in AST and also pass block via Java frame versus maintaining blocks in TC,2008-12-18,Charles Oliver Nutter,"House cleaning! Delete a bunch of unused and/or deprecated classes of strange and wonderful origins, eliminate all deprecated Callback-related code, reduce environment lookup to a simple System.getenv call, kill off the last of the old stackless interpreter's ""Instruction"" interface, and other miscellaneous cleanup.",5c0789044de8703f41bdf83f29552ba29ad048f6,24befe5cf0587885f08f7dc82217f141cc500550
REQUIREMENT,// FIXME: missing arity check,2008-09-14,Charles Oliver Nutter,More compiler refactoring.,2010-01-12,Charles Oliver Nutter,Reduce bytecode size by packing all basic cache initialization into a descriptor string that's parsed on load.,ef600a2c8d8c065a1599734d560be2b975470796,3849128d6ab797ecef79db8786ac8bcea11fbbf3
DESIGN,/* FIXME: Resolve what the hell is going on*/,2008-11-22,Thomas Enebo,Biggest commit eva (1.9 parser+1.9-runtime-related-changes landing),2011-03-09,Thomas E. Enebo,Add/fix syntax errors for duplicate variables,bf8db0bc4acaeed7900b867e821e959f254be0be,84ac6052e0d403615e95301f0a12e064556ec0b2
DESIGN,"// IN FACT, we should probably raise an error, yes?",2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-08-12,Charles Oliver Nutter,Eliminate remnants of old IO backend and localize fileno map.,66b024fedbb2ee32316ccd9de8387931d07993ec,a6f20b63a56aff2e1bce74f89078234bc4c34446
DESIGN,// TODO: is this the right thing to do?,2008-11-13,Charles Oliver Nutter,More tags to get ant spec running on Mac Java 5. Also turned on specdoc output to track where the server freezes. Also a minor modification to RubyIO.select_static to hopefully make it more robust if keys get cancelled as a result of something closing immediately before the select happens.,2011-03-25,Charles Oliver Nutter,Reimplement IO.select/Kernel.select to reduce object churn.,043df6006728686a903b8f20d201ca9821f90620,fb60a5baf34d6db58b54b0fabc89624465a4673b
DEFECT,// TODO: Ruby locks the string here,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-14,Charles Oliver Nutter,IO#sysread and syswrite.,66b024fedbb2ee32316ccd9de8387931d07993ec,d8ef3bd7225436f06a554004df9bd344d0c28971
DESIGN,// TODO: remove,2009-02-16,Marcin Mielżyński,Ugh. 1.9 Range#step.,2013-11-29,Daniel Marcotte,Implement Numeric#step.size,3fc5ce1617043d6064b37002348ec1a8a271bfd8,633f9350a082f46ebe08de2a5d11cf6d60d7f70a
DESIGN,//TODO: Should next and return also catch here?,2005-08-01,Thomas Enebo,Creating extra block when we shouldn't (fixes Roberts builder example from mailing list) Java List objects can now use collect without throwing exception Remove 'construct' from Enumerable Smaller block/proc fixes,2010-05-22,Thomas E. Enebo,Fix remaining BasicObject specs and probably remove some obsolete tag files,50d6342dd5da06c42d25bc955addce6aaa0e6b97,da0b65ceb38651560b4d2a799b47f217a5f8b396
DEFECT,"// TODO: we loose encoding information here, fix it",2009-01-03,Marcin Mielżyński,1.9 Regexp error routines (RaiseException will have to carry encoding information which needs a bit refactoring).,2015-06-02,Kevin Menard,Introduced a RegexpSupport to house shared regexp utility methods.,9216fe74937d5333c03c6d87a24521d798b4baea,2f7aebdf30680493a700fe203446bc98575f4329
DEFECT,// FIXME: MRI has special case for constants here ,2008-05-09,Marcin Mielżyński,Proper and safe inspect semantics in most places Dont use StringBuffers in Array#inspect Hash#inspect and Struct#inspect Make Struct#inspect handle recursive references,2014-11-06,Charles Oliver Nutter,Partial fix for mri/ruby/test_struct test_inspect.,63c6c28452c6ff6cb1516c2a3763f989e813ee67,4bd5abe9b344410c7b783852c6baae214a6f3dd9
DESIGN,"// for visibility checking without requiring frame self // TODO: don't bother passing when fcall or vcall, and adjust callsite appropriately",2008-09-06,Charles Oliver Nutter,Improvements to move closer to frameless execution. * Modify ASTInspector to have a more find-grained understanding of what frame bits are used. * Hook dynamic invocation via InvocationCompiler.invokeDynamic into caller-passing CallSite methods.,2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,d531d8f51c4958f6313ebfdd4cd35d4bb28cdfbe,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DESIGN,/* Hack in to replace usual readline with this */,2006-12-08,Charles Oliver Nutter,"Fix for JRUBY-336 and JRUBY-337: add support for applets by catching (and ignoring) access violation exceptions, and adds applet and standalone consoles",2015-01-22,Christian Meier,remove readline and truffle from ext/,d38821551a58969cd2593b463d93df5f32bf3c14,b2a2f49f1eae80300dfa8fa517bb46044a897ad0
DESIGN,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",2000-08-10,Stefan Bodewig,avoid NullPointerException in DirectoryScanner.scandir.,2002-01-13,Peter Donald,Move all the generic scanners into types package,e2a75898e88825b87310be19070b68f967ae000c,f8ab615aea394cd89a8190fa4aa43124030c0c39
DESIGN,// FIXME: Somehow I'd feel better if this could get the appropriate var index from the ArgumentNode,2007-10-02,Charles Oliver Nutter,Renaming NodeCompilerFactory to ASTCompiler,2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,5b26d393c98428187d94b7bb168a037380b6f33c,ed54aab184bed0dc9dbaaf90b357c8f793c33696
REQUIREMENT,// TODO: pass this in?,2009-04-04,Charles Oliver Nutter,"Modifications to move toward method_missing being ""just another method handle"", allowing for inlinable dynamic calls real soon now.",2012-08-21,Charles Oliver Nutter,Fix JRUBY-6832,07b96edc551a1b539f66f271ccb78c74bf92cbd3,4246d96f63155aeb70694a9a0ace0eeb2c936065
DEFECT,// ENEBO: Very wrong,2007-01-27,Thomas Enebo,JRUBY-484: Reverse Iter Call relationship in AST and also pass block via Java frame versus maintaining blocks in TC,2013-07-08,Charles Oliver Nutter,Fix parameter passing to procified method. JRUBY-6763.,5c0789044de8703f41bdf83f29552ba29ad048f6,85e49085c8443fe6493e5cbaa554e72ab60caa29
DESIGN,/* FIXME: finalizer should be dupped here */,2007-01-28,Thomas Enebo,"JRUBY-488: Kernel#dup, Kernel#clone and initialize_copy should obey MRI protocol",2010-11-30,Douglas Campos,normalizing args number error message,fa021e6350a9913aec4080deb761bacd7e9414e2,ab76e5d4261e80fcccd63bee388df14e48bb75d3
DESIGN,"/** rb_obj_id
     *
     * Return the internal id of an object.
     *
     * FIXME: Should this be renamed to match its ruby name?
     */",2002-09-10,Jan Arne Petersen,- restructure of the code tree.,2002-09-10,Jan Arne Petersen,- restructure of the code tree.,c77b91f42c4f3810140d44cbe603248a1d52b7ee,c77b91f42c4f3810140d44cbe603248a1d52b7ee
DESIGN,// Yow...this is still ugly,2009-04-30,Charles Oliver Nutter,Fix and spec update for JRUBY-3610: StringIO#read given a buffer raises ArrayIndex error,2012-01-10,Charles Oliver Nutter,Add a RubyStringIO stub for libraries that use the old one.,a5033ae141ff27505ef1a0d7d4d5c0c43468aedd,68ace8158aebc1cad6ed1cdc0c8ec80be47f1345
DESIGN,// TODO: no java stringity,2009-04-18,Charles Oliver Nutter,"First rework of thread events, with ThreadService acting as arbitrator and a substantial reduction of complexity. Still needs more work, especially wrt blocking IO.",2013-04-15,Charles Oliver Nutter,Minor optimizations for Thread#status.,c4c035bee9ca79f33cfe78e121cf535cb489308d,ba93d1ae03fbc473f6943fea9b09f61d30edd1fc
REQUIREMENT,// TODO: Add safety check for taintedness,2007-10-02,Charles Oliver Nutter,"Renaming CompilerHelpers to RuntimeHelpers, since it's becoming a common place for utility methods for both compiled code and interpreted code.",2013-03-28,Charles Oliver Nutter,Move RuntimeHelpers to org.jruby.runtime.Helpers.,18311c2eefb821a86bbe332696bc3580a983c47d,bb98e4b8decffc0361b70a6c99c1ade5fed0abcb
DESIGN,"// if we don't have opt args, start after args (they will be assigned later) // this is for crap like def foo(a = (b = true; 1)) which numbers b before a // FIXME: only starting after required args, since opt args may access others // and rest args conflicts with compileRoot using ""0"" to indicate [] signature.",2008-12-27,Charles Oliver Nutter,Large optimization/simplification for method argument processing: * Reduced bytecode for opt and rest args in half * Removed some unnecessary dup/pop * Simplified opt-arg flow to ease JVM framing overhead. * Reduced arity-checking to always do the static call; halved bytecode. * Reduced stack-based nil-filling to only fill uncertain local vars (those not guaranteed to be populated by arg processing),2008-12-27,Charles Oliver Nutter,Large optimization/simplification for method argument processing: * Reduced bytecode for opt and rest args in half * Removed some unnecessary dup/pop * Simplified opt-arg flow to ease JVM framing overhead. * Reduced arity-checking to always do the static call; halved bytecode. * Reduced stack-based nil-filling to only fill uncertain local vars (those not guaranteed to be populated by arg processing),55d5329d11ff707926b81a553249c1886ef88ed3,55d5329d11ff707926b81a553249c1886ef88ed3
DESIGN,"// for visibility checking without requiring frame self // TODO: don't bother passing when fcall or vcall, and adjust callsite appropriately",2008-09-06,Charles Oliver Nutter,Improvements to move closer to frameless execution. * Modify ASTInspector to have a more find-grained understanding of what frame bits are used. * Hook dynamic invocation via InvocationCompiler.invokeDynamic into caller-passing CallSite methods.,2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,d531d8f51c4958f6313ebfdd4cd35d4bb28cdfbe,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DESIGN,"// FIXME: This is currently only here because of some problems with IOOutputStream writing to a ""bare"" runtime without a proper scope",2007-08-29,Charles Oliver Nutter,"- Enabled assertions during all test runs, and made fixes and modifications as appropriate to get those assertions passing again. - Removed -da from jruby startup script to allow specifying -J-da on command line - A few optimizations to IOOutputStream/IOInputStream to use CallAdapter and lightweight strings - Cleaned up the gaggle of private RubyString constructors to four core versions, and added lightweight versions of a few public construction methods",2014-09-11,Charles Oliver Nutter,Pass impl class into methods and clean up arg offset logic.,94809836f29c92e41775dda970535480491639ea,57de8506bd525db0e68f0248aa8d9d077a135eba
DESIGN,"// FIXME: This is currently only here because of some problems with IOOutputStream writing to a ""bare"" runtime without a proper scope",2007-08-29,Charles Oliver Nutter,"- Enabled assertions during all test runs, and made fixes and modifications as appropriate to get those assertions passing again. - Removed -da from jruby startup script to allow specifying -J-da on command line - A few optimizations to IOOutputStream/IOInputStream to use CallAdapter and lightweight strings - Cleaned up the gaggle of private RubyString constructors to four core versions, and added lightweight versions of a few public construction methods",2014-09-11,Charles Oliver Nutter,Pass impl class into methods and clean up arg offset logic.,94809836f29c92e41775dda970535480491639ea,57de8506bd525db0e68f0248aa8d9d077a135eba
DESIGN,"// We're not setting the provider or anything, but it seems that BouncyCastle does some internal things in its // provider's constructor which require it to be executed in a secure context. // Ideally this hack should be removed. See JRUBY-3919 and this BC bug: //   http://www.bouncycastle.org/jira/browse/BJA-227",2009-10-27,Charles Oliver Nutter,Add workaround for JRUBY-3919: Creation of BouncyCastle security provider results in security errors when run in an unprivileged context,2009-10-27,Charles Oliver Nutter,Add workaround for JRUBY-3919: Creation of BouncyCastle security provider results in security errors when run in an unprivileged context,383206396f7da9cde5419fb86d73da7f140be80d,383206396f7da9cde5419fb86d73da7f140be80d
