project,id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
ant,931516,XMLCatalogTest.java,src/testcases/org/apache/tools/ant/types/XMLCatalogTest.java,1967c958ff5363f25742a8b7687a0c9dddcfa38a,Stefan Bodewig ,2002-11-08 10:27:40,FUNCTION,public,void,testEmptyCatalog,"",122,t,b5057787a256a6f12770296a0c86faff809b9ee5,Matthew Jason Benson ,2006-09-21 19:12:05,src/testcases/org/apache/tools/ant/types/XMLCatalogTest.java,a1a3ac5d3d4074ddc936cdb58fe5ace04fe50b54,Stefan Bodewig ,2006-09-01 20:04:18,FUNCTION,public,void,testEmptyCatalog,"",79,DESIGN,135,139,// // These shenanigans are necessary b/c Norm Walsh's resolver // has a different idea of how file URLs are created on windoze // ie file://c:/foo instead of file:///c:/foo // 
ant,932684,FilenameSelectorTest.java,src/testcases/org/apache/tools/ant/types/selectors/FilenameSelectorTest.java,ca91f8cb7e4f2bfe1a191dea6126a32649af9565,Magesh Umasankar ,2002-06-01 12:26:43,FUNCTION,public,void,testSelectionBehaviour,"",117,t,b5057787a256a6f12770296a0c86faff809b9ee5,Matthew Jason Benson ,2006-09-21 19:12:05,src/testcases/org/apache/tools/ant/types/selectors/FilenameSelectorTest.java,a1a3ac5d3d4074ddc936cdb58fe5ace04fe50b54,Stefan Bodewig ,2006-09-01 20:04:18,FUNCTION,public,void,testSelectionBehaviour,"",75,DESIGN,132,137,"// This is turned off temporarily. There appears to be a bug // in SelectorUtils.matchPattern() where it is recursive on // Windows even if no ** is in pattern. //assertEquals(""FFFTFFFFFFFF"", results); // Unix // vs //assertEquals(""FFFTFFFFTFFF"", results); // Windows"
ant,937118,FileUtilsTest.java,src/testcases/org/apache/tools/ant/util/FileUtilsTest.java,c4ad42ed39b270e1752007d643aa4499ed437ef2,Antoine Levy-Lambert ,2005-11-16 22:45:35,FUNCTION,public,void,testToURI,"",444,t,e12c63a6ee1b0bb45e9821ff84392c9391d76bd9,Antoine Levy-Lambert ,2005-12-16 06:36:28,src/testcases/org/apache/tools/ant/util/FileUtilsTest.java,c4ad42ed39b270e1752007d643aa4499ed437ef2,Antoine Levy-Lambert ,2005-11-16 22:45:35,FUNCTION,public,void,testToURI,"",444,DESIGN,473,475,"// a test with ant for germans // i would expect here %E4NT ??? // anyway, this is the fix for the bug 37348wh"
ant,937165,FileUtilsTest.java,src/testcases/org/apache/tools/ant/util/FileUtilsTest.java,e12c63a6ee1b0bb45e9821ff84392c9391d76bd9,Antoine Levy-Lambert ,2005-12-16 06:36:28,FUNCTION,public,void,testToURI,"",444,t,b5057787a256a6f12770296a0c86faff809b9ee5,Matthew Jason Benson ,2006-09-21 19:12:05,src/testcases/org/apache/tools/ant/util/FileUtilsTest.java,c5d57a281a3b28f9d711b3f70e900333faa7c457,Peter Reilly ,2006-09-07 23:16:18,FUNCTION,public,void,testToURI,"",439,DESIGN,473,475,"// a test with ant for germans // the escaped character used for the test is the ""a umlaut"" // this is the fix for the bug 37348"
ant,938493,MailMessageTest.java,src/testcases/org/apache/tools/mail/MailMessageTest.java,3f78457877d6713f35dc7b5d2838f4818f4f16dc,Antoine Levy-Lambert ,2003-08-21 16:15:55,"","","","","",0,t,b5057787a256a6f12770296a0c86faff809b9ee5,Matthew Jason Benson ,2006-09-21 19:12:05,src/testcases/org/apache/tools/mail/MailMessageTest.java,a1a3ac5d3d4074ddc936cdb58fe5ace04fe50b54,Stefan Bodewig ,2006-09-01 20:04:18,"","","","","",0,DESIGN,82,82,// 27224 = magic (a random port which is unlikely to be in use)
ant,940713,MAudit.java,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAudit.java,08e296e85d70d005c4ca87bb6dff61ba9d340592,Stephane Bailliez ,2001-08-01 10:22:18,FUNCTION,protected,Vector,getOptions,"",157,t,72b360356e7489987a637636f2d8c9cdc85a8145,Antoine Levy-Lambert ,2006-05-09 01:45:21,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAudit.java,635c23a098a8c7c21b1598dc3be2f5be089b260e,Jacobus Martinus Kruithof ,2005-12-05 17:08:12,FUNCTION,protected,Vector,getOptions,"",206,DESIGN,181,183,"// generate .maudit files much more detailed than the report // I don't like it very much, I think it could be interesting // to get all .maudit files and include them in the XML."
ant,941431,MAuditStreamHandler.java,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java,08e296e85d70d005c4ca87bb6dff61ba9d340592,Stephane Bailliez ,2001-08-01 10:22:18,FUNCTION,public,void,stop,"",137,t,8af1905a98b1e04a63ab7473d64a41bfda91f15e,Stephane Bailliez ,2002-02-08 22:06:56,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java,f3577cdb5ce536ebcae232a268d7e01f1897e4e9,Stefan Bodewig ,2002-01-10 13:59:39,FUNCTION,public,void,stop,"",148,DESIGN,138,139,"// serialize the content as XML, move this to another method // this is the only code that could be needed to be overrided"
ant,941433,MAuditStreamHandler.java,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java,08e296e85d70d005c4ca87bb6dff61ba9d340592,Stephane Bailliez ,2001-08-01 10:22:18,FUNCTION,public,void,stop,"",137,t,72b360356e7489987a637636f2d8c9cdc85a8145,Antoine Levy-Lambert ,2006-05-09 01:45:21,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,FUNCTION,public,void,stop,"",115,DESIGN,174,174,"// now write it to the outputstream, not very nice code"
ant,941502,MAuditStreamHandler.java,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java,8af1905a98b1e04a63ab7473d64a41bfda91f15e,Stephane Bailliez ,2002-02-08 22:06:56,FUNCTION,public,void,stop,"",167,t,72b360356e7489987a637636f2d8c9cdc85a8145,Antoine Levy-Lambert ,2006-05-09 01:45:21,src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditStreamHandler.java,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,FUNCTION,public,void,stop,"",115,DESIGN,177,178,"// serialize the content as XML, move this to another method // this is the only code that could be needed to be overriden"
ant,945223,Coverage.java,src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Coverage.java,523a67f3ba7be687e152b31e81c7f0697ebb5d6e,Stephane Bailliez ,2001-07-31 08:40:13,FUNCTION,protected,File,createParamFile,"",401,t,72b360356e7489987a637636f2d8c9cdc85a8145,Antoine Levy-Lambert ,2006-05-09 01:45:21,src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Coverage.java,6a659a85b774c74ac519a7916aac9451ecd034cb,Peter Reilly ,2005-05-25 14:28:16,FUNCTION,protected,File,createParamFile,"",464,DESIGN,402,402,//@todo change this when switching to JDK 1.2 and use File.createTmpFile()
ant,950582,IContract.java,src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,16db28abfc11959842ecd05bc126970ecf7dc2cb,Peter Donald ,2001-02-22 12:38:57,FUNCTION,public,void,execute,"",362,t,53511a6584affecd854401f29050ba7acc59e91c,Antoine Levy-Lambert ,2006-04-22 15:02:28,src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,17de6d83025dda402427d74a28a44d45ed4bfa06,Peter Reilly ,2005-06-29 11:16:46,FUNCTION,public,void,execute,"",493,DESIGN,366,367,// We want to be notified if iContract jar is missing. This makes life easier for the user // who didn't understand that iContract is a separate library (duh!)
ant,950604,IContract.java,src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,16db28abfc11959842ecd05bc126970ecf7dc2cb,Peter Donald ,2001-02-22 12:38:57,FUNCTION,private,void,setCompiler,"",579,t,60ed8507e7718d1e5b0d5f36d18571ff07c8c017,Peter Donald ,2001-04-10 05:06:47,src/main/org/apache/tools/ant/taskdefs/optional/IContract.java,0ae47a0947c94f5e56a518702e90355fe23bf1ff,Peter Donald ,2001-02-27 02:26:28,FUNCTION,private,void,setCompiler,"",628,DESIGN,603,605,"// This is how we tell iContract to use internal compiler // FIXME: Doesn't work //                        icCompiler = "":"";"
ant,952915,VAJAntToolGUI.java,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,private,void,executeTarget,"",506,t,fcd6548344aa3f590435beff55530cfdb6983588,Stefan Bodewig ,2001-10-25 12:37:31,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,private,void,executeTarget,"",506,DESIGN,509,509,// Chris: HACK: remove when Ant-Refactoring is finished!
ant,952917,VAJAntToolGUI.java,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,private,void,executeTarget,"",506,t,fcd6548344aa3f590435beff55530cfdb6983588,Stefan Bodewig ,2001-10-25 12:37:31,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,private,void,executeTarget,"",506,DESIGN,516,518,// We aren't interested in exceptions! All necessary information has been written to the logging-window! // Unfortunately ANT-Refactoring isn't done yet! // Chris: HACK: remove when Ant-Refactoring is finished!
ant,955600,VAJBuildInfo.java,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,public,void,executeProject,BuildListener listener ,122,t,fcd6548344aa3f590435beff55530cfdb6983588,Stefan Bodewig ,2001-10-25 12:37:31,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,public,void,executeProject,BuildListener listener ,122,DESIGN,129,130,// Chris: HACK: replace when Ant-Refactoring is finished! //		project.fireBuildStarted();
ant,955602,VAJBuildInfo.java,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,public,void,executeProject,BuildListener listener ,122,t,fcd6548344aa3f590435beff55530cfdb6983588,Stefan Bodewig ,2001-10-25 12:37:31,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJBuildInfo.java,98dab91716a8b04de88022107ddf740215154c71,glennm ,2001-01-12 15:22:50,FUNCTION,public,void,executeProject,BuildListener listener ,122,DESIGN,143,144,// Chris: HACK: replace when Ant-Refactoring is finished! //		project.fireBuildFinished(error);
ant,956838,VAJImport.java,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJImport.java,fcd6548344aa3f590435beff55530cfdb6983588,Stefan Bodewig ,2001-10-25 12:37:31,FUNCTION,protected,void,importFileset,FileSet fileset ,196,t,7cd7c4e5f82cbe8a3fe5d03b7c8ea871a523fdd1,Stefan Bodewig ,2003-05-06 15:19:17,src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJImport.java,1dc8a079057e191ca4c158f36843c2c9e9f9be52,Stefan Bodewig ,2003-02-10 14:15:00,FUNCTION,protected,void,importFileset,FileSet fileset ,194,DESIGN,205,208,"// Hack to get includes and excludes. We could also use getIncludedFiles, // but that would result in very long HTTP-requests. // Therefore we want to send the patterns only to the remote tool server // and let him figure out the files."
ant,959004,XslpLiaison.java,src/main/org/apache/tools/ant/taskdefs/optional/XslpLiaison.java,f66cab0ea7689df54fe51f64018cd3ef8b05cd3d,Conor MacNeill ,2001-08-18 14:59:40,"","","","","",0,t,df3fb58d79db01b5cbf84e3969f60dd4aae59187,Antoine Levy-Lambert ,2006-04-20 23:00:46,src/main/org/apache/tools/ant/taskdefs/optional/XslpLiaison.java,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,"","","","","",0,DESIGN,78,80,// uh ?! I'm forced to do that otherwise a setProperty crashes with NPE ! // I don't understand why the property map is static though... // how can we do multithreading w/ multiple identical parameters ?
ant,959164,XslpLiaisonTest.java,src/main/org/apache/tools/ant/taskdefs/Taskdef.java,efbabaf8490199bb4a3a83ad20bbf5cff81dbd1b,akv ,2000-03-02 20:40:04,"","","","","",0,t,4a96c6e0b749451b20d1ea87c584881915e66ba4,Stefan Bodewig ,2000-09-04 13:19:54,src/main/org/apache/tools/ant/taskdefs/Taskdef.java,23f7147dc6fa39ffc7166e5b3d52fb696577ca37,Stefan Bodewig ,2000-08-10 12:58:55,"","","","","",0,DESIGN,68,72,// // REVISIT: Is this the right thing to do? //          I moved the body of execute() into init(). //                               - akv //
ant,961046,MavenRepository.java,src/main/org/apache/tools/ant/taskdefs/optional/repository/MavenRepository.java,7651d02856325bec057619d215ee30c4c605ee80,Steve Loughran ,2004-11-02 23:37:21,FUNCTION,public,boolean,fetch,Library library ,103,t,f619294872eb7c4eff3eebe8a63d37168ad4560b,Steve Loughran ,2005-11-11 08:44:54,src/main/org/apache/tools/ant/taskdefs/repository/MavenRepository.java,12edbdc409ae0ea5b24a732c191555cbc22f1fca,Peter Reilly ,2005-01-21 14:03:46,FUNCTION,public,boolean,fetch,"Library library, boolean useTimestamp ",138,DESIGN,119,119,//TODO: verify this against a <checksum> generated signature.
ant,961806,MSBuildTask.java,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,3e3008a15b43ba87249ec8342bd5c944185ca026,Stefan Bodewig ,2000-07-19 13:00:46,"","","","","",0,t,87bf01f5de873b8eb5a25c2c62acbd7c9d1e92b1,Stefan Bodewig ,2002-04-11 15:59:37,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,f3577cdb5ce536ebcae232a268d7e01f1897e4e9,Stefan Bodewig ,2002-01-10 13:59:39,"","","","","",0,DESIGN,65,73,"/**
ant, * Logs each line written to this stream to the log system of ant.
ant, *
ant, * Tries to be smart about line separators.<br>
ant, * TODO: This class can be split to implement other line based processing
ant, * of data written to the stream.
ant, *
ant, * @author thomas.haas@softwired-inc.com
ant, */"
ant,961845,MSBuildTask.java,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,87bf01f5de873b8eb5a25c2c62acbd7c9d1e92b1,Stefan Bodewig ,2002-04-11 15:59:37,"","","","","",0,t,ec0ed5336208c963b32eb8c3858532828a4e2997,Antoine Levy-Lambert ,2003-06-06 21:12:13,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,1dc8a079057e191ca4c158f36843c2c9e9f9be52,Stefan Bodewig ,2003-02-10 14:15:00,"","","","","",0,DESIGN,65,74,"/**
ant, * Logs each line written to this stream to the log system of ant.
ant, *
ant, * Tries to be smart about line separators.<br>
ant, * TODO: This class can be split to implement other line based processing
ant, * of data written to the stream.
ant, *
ant, * @author thomas.haas@softwired-inc.com
ant, * @since Ant 1.2
ant, */"
ant,962222,AbstractSvnTask.java,src/main/org/apache/tools/ant/taskdefs/Cvs.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",74,t,dba3d96c01f5d7a8227784af7c57f8e52d77c924,Stefan Bodewig ,2005-02-11 13:50:43,src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,236873d6eb74a5ceaa0aae78f748946557595cf3,Antoine Levy-Lambert ,2004-07-17 15:10:11,FUNCTION,protected,void,runCommand,Commandline toExecute ,255,DESIGN,76,77,// XXX: we should use JCVS (www.ice.com/JCVS) instead of command line // execution so that we don't rely on having native CVS stuff around (SM)
ant,964808,LineOrientedOutputStream.java,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,3e3008a15b43ba87249ec8342bd5c944185ca026,Stefan Bodewig ,2000-07-19 13:00:46,"","","","","",0,t,87bf01f5de873b8eb5a25c2c62acbd7c9d1e92b1,Stefan Bodewig ,2002-04-11 15:59:37,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,f3577cdb5ce536ebcae232a268d7e01f1897e4e9,Stefan Bodewig ,2002-01-10 13:59:39,"","","","","",0,DESIGN,65,73,"/**
ant, * Logs each line written to this stream to the log system of ant.
ant, *
ant, * Tries to be smart about line separators.<br>
ant, * TODO: This class can be split to implement other line based processing
ant, * of data written to the stream.
ant, *
ant, * @author thomas.haas@softwired-inc.com
ant, */"
ant,964847,LineOrientedOutputStream.java,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,87bf01f5de873b8eb5a25c2c62acbd7c9d1e92b1,Stefan Bodewig ,2002-04-11 15:59:37,"","","","","",0,t,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,278781dcd669412e5e35cc95d8a96e0b2a278f50,Antoine Levy-Lambert ,2004-02-09 21:05:47,"","","","","",0,DESIGN,65,74,"/**
ant, * Logs each line written to this stream to the log system of ant.
ant, *
ant, * Tries to be smart about line separators.<br>
ant, * TODO: This class can be split to implement other line based processing
ant, * of data written to the stream.
ant, *
ant, * @author thomas.haas@softwired-inc.com
ant, * @since Ant 1.2
ant, */"
ant,965005,LineOrientedOutputStream.java,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,"","","","","",0,t,e847b7051b2d5bff53a801a32df9f95f73d11f0e,Stefan Bodewig ,2005-02-14 13:28:33,src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java,eca527f22bfff2af0e9b57e1c10e6f25424fe653,Stefan Bodewig ,2005-02-02 12:52:50,"","","","","",0,DESIGN,27,35,"/**
ant, * Logs each line written to this stream to the log system of ant.
ant, *
ant, * Tries to be smart about line separators.<br>
ant, * TODO: This class can be split to implement other line based processing
ant, * of data written to the stream.
ant, *
ant, * @since Ant 1.2
ant, */"
ant,966993,ComponentHelper.java,src/main/org/apache/tools/ant/ComponentHelper.java,2ba55667967546b923a7f23fe3f0255e5dc9efdb,Costin Manolache ,2003-01-04 16:36:42,FUNCTION,public,Object,createComponent,"String ns, String taskName ",137,t,2a0b07ef1df0ddcb78c56d8d1a972f90740117d1,Costin Manolache ,2003-05-05 02:17:28,src/main/org/apache/tools/ant/ComponentHelper.java,695a96add42d2fe78ce7fff5a0d7c1fb887a26ed,Costin Manolache ,2003-05-03 06:27:00,FUNCTION,public,Object,createComponent,"String ns, String taskName ",137,DESIGN,145,146,"// XXX class loader ? Can use the ns, but additional hints may be available in taskdef //"
